timestamp,open,high,low,close,volume,open_interest,contract_month,days_to_expiry
2025-02-14 10:45:00,21332.33,21342.04,21319.37,21339.65,490686,10365867,2025-02,13
2025-02-14 10:50:00,21337.25,21338.33,21327.09,21328.17,439882,12528521,2025-02,13
2025-02-14 10:55:00,21329.55,21354.55,21329.55,21349.08,600983,13127065,2025-02,13
2025-02-14 11:00:00,21346.63,21347.85,21306.53,21323.44,795101,12369209,2025-02,13
2025-02-14 11:05:00,21320.26,21336.41,21320.26,21325.66,306192,11770217,2025-02,13
2025-02-14 11:10:00,21323.5,21366.11,21323.5,21361.67,1047754,11465540,2025-02,13
2025-02-14 11:15:00,21361.42,21362.64,21336.35,21342.71,690353,11103022,2025-02,13
2025-02-14 11:20:00,21340.25,21351.2,21324.03,21329.26,551255,10954435,2025-02,13
2025-02-14 11:25:00,21333.62,21361.26,21329.31,21343.11,481432,11329484,2025-02,13
2025-02-14 11:30:00,21341.75,21364.16,21338.36,21344.04,331346,12018290,2025-02,13
2025-02-14 11:35:00,21343.75,21354.98,21336.86,21351.2,401314,11388858,2025-02,13
2025-02-14 11:40:00,21345.44,21365.15,21345.44,21358.12,455904,11583503,2025-02,13
2025-02-14 11:45:00,21357.25,21374.18,21342.24,21370.01,513736,11853059,2025-02,13
2025-02-14 11:50:00,21367.8,21399.94,21367.8,21391.37,709125,12261934,2025-02,13
2025-02-14 11:55:00,21394.96,21407.01,21375.4,21400.96,425943,12796777,2025-02,13
2025-02-14 12:00:00,21398.06,21409.64,21382.95,21397.09,348029,10749304,2025-02,13
2025-02-14 12:05:00,21398.14,21416.18,21398.14,21410.26,525168,12853492,2025-02,13
2025-02-14 12:10:00,21408.96,21451.18,21408.96,21444.46,1025651,12502843,2025-02,13
2025-02-14 12:15:00,21442.98,21481.54,21424.06,21439.01,305666,12158145,2025-02,13
2025-02-14 12:20:00,21442.28,21443.47,21417.14,21423.47,659989,11508182,2025-02,13
2025-02-14 12:25:00,21424.61,21459.9,21424.61,21448.58,728687,11446395,2025-02,13
2025-02-14 12:30:00,21450.75,21451.94,21420.85,21443.6,300400,12317164,2025-02,13
2025-02-14 12:35:00,21441.27,21442.47,21382.5,21401.27,1168326,11490033,2025-02,13
2025-02-14 12:40:00,21399.19,21420.23,21399.19,21416.59,643000,10552571,2025-02,13
2025-02-14 12:45:00,21419.24,21421.64,21398.23,21408.62,494034,11613401,2025-02,13
2025-02-14 12:50:00,21409.17,21419.36,21405.39,21407.4,288377,11342627,2025-02,13
2025-02-14 12:55:00,21405.46,21425.16,21396.39,21412.3,396887,12320691,2025-02,13
2025-02-14 13:00:00,21412.01,21425.98,21412.01,21419.27,333396,10894976,2025-02,13
2025-02-14 13:05:00,21415.78,21437.67,21415.78,21433.52,544854,13129578,2025-02,13
2025-02-14 13:10:00,21431.47,21436.48,21420.49,21427.04,427834,11661012,2025-02,13
2025-02-14 13:15:00,21419.16,21443.98,21419.16,21430.87,461850,10698971,2025-02,13
2025-02-14 13:20:00,21433.04,21445.66,21423.74,21428.48,352866,11720665,2025-02,13
2025-02-14 13:25:00,21423.19,21443.88,21423.19,21439.33,545043,11954495,2025-02,13
2025-02-14 13:30:00,21438.75,21470.89,21434.94,21454.55,498641,12428407,2025-02,13
2025-02-14 13:35:00,21455.6,21456.84,21411.76,21436.87,622617,11740258,2025-02,13
2025-02-14 13:40:00,21427.77,21457.54,21427.77,21452.95,696655,11792887,2025-02,13
2025-02-14 13:45:00,21457.63,21458.86,21445.47,21446.92,473118,11745908,2025-02,13
2025-02-14 13:50:00,21443.45,21469.21,21443.45,21461.85,589665,10994548,2025-02,13
2025-02-14 13:55:00,21461.97,21480.85,21453.16,21467.22,407590,11717457,2025-02,13
2025-02-14 14:00:00,21467.04,21522.58,21467.04,21504.67,1014033,11683274,2025-02,13
2025-02-14 14:05:00,21504.35,21507.94,21485.83,21504.86,348154,11290569,2025-02,13
2025-02-14 14:10:00,21500.94,21512.23,21480.29,21494.97,400614,10592498,2025-02,13
2025-02-14 14:15:00,21489.43,21508.1,21487.27,21491.91,259073,11474828,2025-02,13
2025-02-14 14:20:00,21493.98,21495.18,21476.22,21487.28,377039,12054963,2025-02,13
2025-02-14 14:25:00,21484.14,21527.65,21484.14,21499.0,584470,12561068,2025-02,13
2025-02-14 14:30:00,21498.41,21499.56,21463.0,21470.46,931381,11578714,2025-02,13
2025-02-14 14:35:00,21472.73,21474.04,21423.69,21455.09,735011,11615200,2025-02,13
2025-02-14 14:40:00,21450.11,21451.38,21429.99,21431.98,764489,11534601,2025-02,13
2025-02-14 14:45:00,21428.9,21461.27,21428.9,21450.84,738612,11879702,2025-02,13
2025-02-14 14:50:00,21453.14,21498.59,21453.14,21486.67,1142952,11414447,2025-02,13
2025-02-14 14:55:00,21487.52,21489.43,21479.96,21486.55,341409,12028355,2025-02,13
2025-02-14 15:00:00,21485.75,21486.98,21460.05,21480.92,382334,10354008,2025-02,13
2025-02-14 15:05:00,21475.45,21506.73,21465.94,21481.26,342977,12021006,2025-02,13
2025-02-14 15:10:00,21476.39,21519.85,21473.24,21504.54,915663,11440712,2025-02,13
2025-02-14 15:15:00,21501.15,21502.35,21482.69,21485.59,818001,11628326,2025-02,13
2025-02-14 15:20:00,21486.31,21501.88,21477.42,21490.55,457481,10761667,2025-02,13
2025-02-14 15:25:00,21492.97,21514.65,21483.42,21513.97,861821,11681980,2025-02,13
2025-02-14 15:30:00,21509.79,21520.19,21509.79,21518.7,608565,12006910,2025-02,13
2025-02-17 09:15:00,21512.79,21529.67,21481.68,21514.33,432945,12677920,2025-02,10
2025-02-17 09:20:00,21508.93,21531.82,21508.93,21531.19,861965,12006704,2025-02,10
2025-02-17 09:25:00,21538.08,21539.07,21466.78,21483.53,1779782,12194404,2025-02,10
2025-02-17 09:30:00,21484.83,21499.94,21482.41,21497.32,723965,12371613,2025-02,10
2025-02-17 09:35:00,21501.81,21508.14,21476.61,21485.92,685126,11545794,2025-02,10
2025-02-17 09:40:00,21476.78,21477.67,21420.62,21441.76,1322734,12773566,2025-02,10
2025-02-17 09:45:00,21436.54,21461.63,21436.54,21453.2,592229,11185701,2025-02,10
2025-02-17 09:50:00,21450.88,21486.47,21450.88,21483.16,1042683,12487114,2025-02,10
2025-02-17 09:55:00,21484.79,21485.75,21482.51,21483.39,352834,11320772,2025-02,10
2025-02-17 10:00:00,21483.17,21510.94,21483.17,21502.76,765179,11168263,2025-02,10
2025-02-17 10:05:00,21501.21,21546.35,21501.21,21539.68,1084103,11496588,2025-02,10
2025-02-17 10:10:00,21538.65,21572.55,21538.65,21568.52,943696,12356956,2025-02,10
2025-02-17 10:15:00,21569.07,21613.38,21569.07,21610.75,1110794,11374697,2025-02,10
2025-02-17 10:20:00,21610.57,21639.17,21610.57,21628.51,652009,12516031,2025-02,10
2025-02-17 10:25:00,21624.45,21639.48,21617.66,21628.09,296817,12020375,2025-02,10
2025-02-17 10:30:00,21630.15,21631.15,21582.13,21593.75,1032825,11305308,2025-02,10
2025-02-17 10:35:00,21589.89,21593.25,21580.58,21585.73,372985,11849214,2025-02,10
2025-02-17 10:40:00,21580.06,21581.39,21566.15,21566.98,655382,12465873,2025-02,10
2025-02-17 10:45:00,21563.48,21632.51,21563.48,21611.76,1294383,12774838,2025-02,10
2025-02-17 10:50:00,21619.2,21628.4,21606.4,21613.0,337311,12441738,2025-02,10
2025-02-17 10:55:00,21609.45,21637.83,21609.45,21615.01,313295,12574668,2025-02,10
2025-02-17 11:00:00,21617.98,21638.79,21612.78,21629.01,510711,12006483,2025-02,10
2025-02-17 11:05:00,21626.57,21635.7,21617.83,21629.75,272803,11746310,2025-02,10
2025-02-17 11:10:00,21623.09,21678.03,21623.09,21662.15,998086,11876862,2025-02,10
2025-02-17 11:15:00,21661.18,21662.11,21649.07,21649.76,535808,12856045,2025-02,10
2025-02-17 11:20:00,21648.15,21658.85,21648.15,21653.51,341683,11489548,2025-02,10
2025-02-17 11:25:00,21652.76,21653.76,21620.33,21641.2,575343,12031084,2025-02,10
2025-02-17 11:30:00,21644.71,21645.74,21594.87,21614.91,829422,12234127,2025-02,10
2025-02-17 11:35:00,21609.08,21610.07,21572.77,21600.37,525499,11861859,2025-02,10
2025-02-17 11:40:00,21600.76,21628.84,21587.87,21602.08,264027,12790472,2025-02,10
2025-02-17 11:45:00,21596.33,21602.45,21586.42,21590.57,432175,12221868,2025-02,10
2025-02-17 11:50:00,21590.16,21591.04,21569.01,21573.91,540262,12121955,2025-02,10
2025-02-17 11:55:00,21568.93,21574.91,21536.93,21545.23,841908,12124640,2025-02,10
2025-02-17 12:00:00,21547.52,21570.77,21540.52,21544.56,284036,12684835,2025-02,10
2025-02-17 12:05:00,21545.31,21546.22,21490.19,21515.68,884458,11764348,2025-02,10
2025-02-17 12:10:00,21511.74,21554.59,21511.74,21531.19,589609,11598622,2025-02,10
2025-02-17 12:15:00,21531.21,21555.41,21531.21,21534.5,289119,12281864,2025-02,10
2025-02-17 12:20:00,21532.94,21533.86,21495.8,21504.97,868604,12362757,2025-02,10
2025-02-17 12:25:00,21506.22,21510.62,21491.86,21499.15,384946,12332445,2025-02,10
2025-02-17 12:30:00,21501.64,21502.72,21483.67,21488.74,573090,10604420,2025-02,10
2025-02-17 12:35:00,21486.44,21499.01,21479.06,21492.2,390809,11990111,2025-02,10
2025-02-17 12:40:00,21490.52,21521.56,21490.52,21517.72,819563,12041217,2025-02,10
2025-02-17 12:45:00,21519.64,21520.64,21479.81,21480.77,1071426,12417631,2025-02,10
2025-02-17 12:50:00,21474.38,21500.38,21474.38,21479.68,306460,11349998,2025-02,10
2025-02-17 12:55:00,21478.44,21497.88,21449.15,21476.35,319211,12368879,2025-02,10
2025-02-17 13:00:00,21479.5,21500.94,21479.5,21493.61,542883,11630485,2025-02,10
2025-02-17 13:05:00,21491.36,21508.91,21491.36,21496.21,344439,11958922,2025-02,10
2025-02-17 13:10:00,21495.72,21496.66,21459.29,21481.81,562304,12836199,2025-02,10
2025-02-17 13:15:00,21483.59,21489.92,21472.51,21473.11,381672,12124784,2025-02,10
2025-02-17 13:20:00,21475.17,21476.07,21447.99,21459.22,574903,12119045,2025-02,10
2025-02-17 13:25:00,21460.48,21508.02,21460.48,21480.38,698761,12346201,2025-02,10
2025-02-17 13:30:00,21480.21,21485.27,21465.28,21480.78,261566,12423284,2025-02,10
2025-02-17 13:35:00,21486.62,21534.66,21486.62,21522.57,1029203,10363965,2025-02,10
2025-02-17 13:40:00,21522.28,21524.24,21515.12,21521.39,274246,12520186,2025-02,10
2025-02-17 13:45:00,21523.0,21524.0,21495.3,21505.49,547314,12756127,2025-02,10
2025-02-17 13:50:00,21502.59,21503.53,21465.07,21473.5,888807,12076419,2025-02,10
2025-02-17 13:55:00,21473.42,21474.32,21409.2,21434.83,1048947,10914250,2025-02,10
2025-02-17 14:00:00,21438.17,21439.04,21392.21,21399.33,993463,11574901,2025-02,10
2025-02-17 14:05:00,21402.98,21420.37,21391.4,21408.3,384867,11299298,2025-02,10
2025-02-17 14:10:00,21408.83,21430.11,21407.51,21421.45,495890,12032806,2025-02,10
2025-02-17 14:15:00,21418.04,21419.02,21385.66,21386.57,988452,12082461,2025-02,10
2025-02-17 14:20:00,21383.47,21405.98,21383.18,21405.36,694867,12679881,2025-02,10
2025-02-17 14:25:00,21406.74,21407.71,21393.75,21395.83,492105,12842885,2025-02,10
2025-02-17 14:30:00,21398.0,21401.89,21397.2,21397.79,334411,13524061,2025-02,10
2025-02-17 14:35:00,21398.11,21445.71,21398.11,21431.27,1032215,11585048,2025-02,10
2025-02-17 14:40:00,21428.34,21463.74,21428.34,21449.65,724838,12002578,2025-02,10
2025-02-17 14:45:00,21449.69,21452.85,21435.16,21445.24,410052,11990479,2025-02,10
2025-02-17 14:50:00,21445.49,21446.44,21419.39,21427.65,733565,11595423,2025-02,10
2025-02-17 14:55:00,21422.41,21423.31,21378.71,21380.42,1417217,12167551,2025-02,10
2025-02-17 15:00:00,21377.3,21382.39,21338.14,21362.67,708443,12447300,2025-02,10
2025-02-17 15:05:00,21363.39,21364.47,21354.08,21360.55,423345,13385300,2025-02,10
2025-02-17 15:10:00,21366.74,21367.69,21314.4,21339.66,876506,12378053,2025-02,10
2025-02-17 15:15:00,21339.86,21340.76,21307.31,21335.57,390498,11354067,2025-02,10
2025-02-17 15:20:00,21333.16,21345.53,21322.6,21338.0,368674,11199247,2025-02,10
2025-02-17 15:25:00,21328.81,21340.59,21318.89,21328.58,446526,11509450,2025-02,10
2025-02-17 15:30:00,21331.42,21338.36,21317.11,21322.56,675963,12404641,2025-02,10
2025-02-18 09:15:00,21321.27,21349.93,21316.5,21321.95,419874,12144867,2025-02,9
2025-02-18 09:20:00,21320.47,21340.49,21313.37,21332.67,559436,11319762,2025-02,9
2025-02-18 09:25:00,21332.58,21333.4,21305.52,21309.15,879889,11575184,2025-02,9
2025-02-18 09:30:00,21311.05,21363.03,21311.05,21338.29,1056937,12754440,2025-02,9
2025-02-18 09:35:00,21338.01,21349.07,21333.24,21337.32,359814,12878119,2025-02,9
2025-02-18 09:40:00,21331.8,21342.9,21322.2,21335.49,315452,10767222,2025-02,9
2025-02-18 09:45:00,21338.51,21372.07,21334.75,21349.45,633507,12268136,2025-02,9
2025-02-18 09:50:00,21349.76,21357.98,21343.54,21353.53,399025,12618675,2025-02,9
2025-02-18 09:55:00,21351.68,21380.83,21351.68,21367.66,705215,11899387,2025-02,9
2025-02-18 10:00:00,21370.44,21386.16,21368.12,21377.15,404075,12726738,2025-02,9
2025-02-18 10:05:00,21375.51,21376.29,21360.01,21363.3,526570,13173435,2025-02,9
2025-02-18 10:10:00,21366.4,21384.27,21361.33,21370.26,417605,12724579,2025-02,9
2025-02-18 10:15:00,21373.8,21374.67,21343.58,21352.29,722771,12359331,2025-02,9
2025-02-18 10:20:00,21350.77,21372.19,21335.56,21355.99,304833,11567651,2025-02,9
2025-02-18 10:25:00,21355.59,21357.08,21336.92,21354.47,265898,13143228,2025-02,9
2025-02-18 10:30:00,21355.24,21356.11,21344.29,21350.5,330949,11535819,2025-02,9
2025-02-18 10:35:00,21353.33,21369.47,21328.69,21347.88,298065,12436910,2025-02,9
2025-02-18 10:40:00,21349.67,21350.56,21298.94,21317.34,934159,11726658,2025-02,9
2025-02-18 10:45:00,21320.89,21328.5,21307.65,21308.92,467467,11479448,2025-02,9
2025-02-18 10:50:00,21305.3,21313.9,21295.27,21306.22,289697,12908218,2025-02,9
2025-02-18 10:55:00,21302.61,21310.88,21299.84,21309.25,314036,12946066,2025-02,9
2025-02-18 11:00:00,21313.11,21313.99,21293.62,21293.99,633642,11446007,2025-02,9
2025-02-18 11:05:00,21288.94,21332.33,21270.72,21312.06,743714,12395562,2025-02,9
2025-02-18 11:10:00,21319.34,21320.16,21264.76,21299.02,599467,12013381,2025-02,9
2025-02-18 11:15:00,21295.86,21320.98,21295.86,21318.42,651838,11389866,2025-02,9
2025-02-18 11:20:00,21313.66,21327.63,21313.66,21325.29,431950,11565949,2025-02,9
2025-02-18 11:25:00,21323.72,21326.99,21293.32,21310.2,515113,11866382,2025-02,9
2025-02-18 11:30:00,21319.75,21368.23,21319.75,21351.09,986633,12253999,2025-02,9
2025-02-18 11:35:00,21346.28,21347.08,21306.2,21322.69,774712,13321554,2025-02,9
2025-02-18 11:40:00,21322.01,21354.3,21312.27,21342.25,668332,12722094,2025-02,9
2025-02-18 11:45:00,21345.93,21371.58,21345.93,21367.37,708074,12256686,2025-02,9
2025-02-18 11:50:00,21357.22,21357.88,21330.28,21344.56,555678,12033293,2025-02,9
2025-02-18 11:55:00,21355.21,21389.86,21355.21,21383.18,886840,11118803,2025-02,9
2025-02-18 12:00:00,21382.83,21383.8,21361.71,21379.26,364751,11725490,2025-02,9
2025-02-18 12:05:00,21374.14,21399.36,21374.14,21379.26,383701,12790419,2025-02,9
2025-02-18 12:10:00,21376.45,21387.57,21376.45,21385.54,367352,12675395,2025-02,9
2025-02-18 12:15:00,21390.92,21394.37,21382.25,21384.92,305057,11331265,2025-02,9
2025-02-18 12:20:00,21378.96,21400.8,21378.96,21400.23,587972,11923711,2025-02,9
2025-02-18 12:25:00,21398.64,21438.08,21398.64,21417.3,584024,11293505,2025-02,9
2025-02-18 12:30:00,21420.96,21421.83,21368.43,21382.06,983832,12523084,2025-02,9
2025-02-18 12:35:00,21382.41,21424.18,21382.41,21410.1,836355,12342787,2025-02,9
2025-02-18 12:40:00,21413.03,21414.08,21361.66,21379.7,1012972,11235235,2025-02,9
2025-02-18 12:45:00,21366.2,21394.69,21366.2,21392.93,749357,12465128,2025-02,9
2025-02-18 12:50:00,21397.22,21432.75,21397.22,21424.41,797887,12631629,2025-02,9
2025-02-18 12:55:00,21424.7,21425.63,21383.77,21399.9,780323,12560937,2025-02,9
2025-02-18 13:00:00,21395.36,21397.89,21369.81,21385.45,449245,11955527,2025-02,9
2025-02-18 13:05:00,21386.25,21387.04,21354.05,21361.53,775633,12460319,2025-02,9
2025-02-18 13:10:00,21359.39,21363.48,21350.24,21359.43,350915,12682404,2025-02,9
2025-02-18 13:15:00,21355.73,21357.6,21328.6,21349.39,390405,10807662,2025-02,9
2025-02-18 13:20:00,21350.93,21382.08,21350.93,21367.15,604006,12486483,2025-02,9
2025-02-18 13:25:00,21369.14,21403.88,21369.14,21396.51,842615,10968682,2025-02,9
2025-02-18 13:30:00,21394.24,21432.18,21394.24,21424.99,899152,11799056,2025-02,9
2025-02-18 13:35:00,21422.47,21424.77,21397.81,21413.5,515391,11957616,2025-02,9
2025-02-18 13:40:00,21409.54,21414.2,21382.49,21407.78,345331,12449122,2025-02,9
2025-02-18 13:45:00,21409.89,21410.67,21371.2,21372.28,1007849,12044862,2025-02,9
2025-02-18 13:50:00,21372.7,21373.56,21329.01,21357.45,629275,12524219,2025-02,9
2025-02-18 13:55:00,21354.1,21381.46,21354.1,21377.62,708438,11798559,2025-02,9
2025-02-18 14:00:00,21376.86,21428.07,21376.86,21413.88,1020347,12509274,2025-02,9
2025-02-18 14:05:00,21411.58,21412.46,21378.67,21386.86,858145,12397538,2025-02,9
2025-02-18 14:10:00,21386.71,21394.06,21362.32,21372.19,546701,12241434,2025-02,9
2025-02-18 14:15:00,21367.66,21376.37,21362.63,21370.68,263468,11890949,2025-02,9
2025-02-18 14:20:00,21371.6,21380.62,21369.37,21375.79,390377,11973421,2025-02,9
2025-02-18 14:25:00,21374.72,21375.58,21342.81,21361.57,629392,12069610,2025-02,9
2025-02-18 14:30:00,21363.39,21374.22,21352.26,21373.69,461560,11650636,2025-02,9
2025-02-18 14:35:00,21371.65,21372.54,21357.57,21361.84,481885,12060221,2025-02,9
2025-02-18 14:40:00,21358.41,21359.15,21351.43,21356.9,272724,12278801,2025-02,9
2025-02-18 14:45:00,21354.87,21380.06,21348.92,21366.55,526048,12127369,2025-02,9
2025-02-18 14:50:00,21366.96,21383.04,21366.77,21369.36,286508,11467596,2025-02,9
2025-02-18 14:55:00,21370.56,21371.3,21357.12,21359.8,484740,11940908,2025-02,9
2025-02-18 15:00:00,21360.21,21374.33,21355.84,21358.4,343679,12141449,2025-02,9
2025-02-18 15:05:00,21355.36,21366.52,21341.45,21354.75,341128,11839287,2025-02,9
2025-02-18 15:10:00,21355.17,21362.26,21349.94,21353.68,477213,12224519,2025-02,9
2025-02-18 15:15:00,21350.83,21372.19,21344.23,21346.57,433667,11792313,2025-02,9
2025-02-18 15:20:00,21346.07,21386.66,21346.07,21373.62,1066150,12204959,2025-02,9
2025-02-18 15:25:00,21370.95,21396.42,21365.17,21384.96,610915,12505755,2025-02,9
2025-02-18 15:30:00,21382.64,21385.64,21377.72,21379.72,472165,11887865,2025-02,9
2025-02-19 09:15:00,21377.12,21393.04,21370.46,21389.97,675801,12426634,2025-02,8
2025-02-19 09:20:00,21388.34,21390.83,21377.95,21381.75,488944,12927308,2025-02,8
2025-02-19 09:25:00,21383.63,21414.51,21383.63,21407.57,899914,12099704,2025-02,8
2025-02-19 09:30:00,21403.31,21414.14,21399.36,21413.16,505540,12588769,2025-02,8
2025-02-19 09:35:00,21413.18,21417.96,21411.25,21411.56,359552,11857722,2025-02,8
2025-02-19 09:40:00,21407.42,21424.01,21407.42,21417.94,512688,12352840,2025-02,8
2025-02-19 09:45:00,21419.92,21420.73,21372.73,21393.21,997807,11993103,2025-02,8
2025-02-19 09:50:00,21395.64,21396.41,21354.74,21370.82,811985,11051611,2025-02,8
2025-02-19 09:55:00,21369.59,21370.35,21336.29,21347.06,839068,13092047,2025-02,8
2025-02-19 10:00:00,21350.53,21363.72,21341.37,21351.66,344733,11981553,2025-02,8
2025-02-19 10:05:00,21343.03,21386.3,21343.03,21380.1,1047340,12492744,2025-02,8
2025-02-19 10:10:00,21381.59,21431.03,21381.59,21430.19,1311649,12056048,2025-02,8
2025-02-19 10:15:00,21426.16,21458.95,21426.16,21442.92,581826,11558749,2025-02,8
2025-02-19 10:20:00,21439.77,21471.23,21428.3,21454.03,503800,12967144,2025-02,8
2025-02-19 10:25:00,21452.36,21453.16,21406.68,21418.15,1103502,12605445,2025-02,8
2025-02-19 10:30:00,21419.18,21420.01,21393.47,21407.07,518225,11675219,2025-02,8
2025-02-19 10:35:00,21407.22,21408.04,21372.8,21389.47,628163,12704465,2025-02,8
2025-02-19 10:40:00,21384.22,21384.97,21358.81,21373.35,544242,13183563,2025-02,8
2025-02-19 10:45:00,21370.47,21396.31,21349.88,21369.15,326836,12375780,2025-02,8
2025-02-19 10:50:00,21371.91,21372.73,21359.76,21362.52,460297,12782392,2025-02,8
2025-02-19 10:55:00,21357.62,21358.31,21307.41,21317.57,1121220,13020559,2025-02,8
2025-02-19 11:00:00,21324.78,21348.18,21324.78,21339.45,605450,11721885,2025-02,8
2025-02-19 11:05:00,21337.41,21338.13,21295.72,21312.06,749376,12565417,2025-02,8
2025-02-19 11:10:00,21310.7,21327.92,21310.7,21318.12,365911,11367784,2025-02,8
2025-02-19 11:15:00,21316.57,21366.12,21316.57,21361.37,1199699,12151203,2025-02,8
2025-02-19 11:20:00,21359.66,21360.41,21337.52,21341.74,695757,11890537,2025-02,8
2025-02-19 11:25:00,21342.82,21343.51,21273.19,21282.68,1479307,11920287,2025-02,8
2025-02-19 11:30:00,21283.89,21289.81,21259.12,21276.91,397482,11701180,2025-02,8
2025-02-19 11:35:00,21279.79,21310.3,21279.79,21303.96,809734,11662864,2025-02,8
2025-02-19 11:40:00,21302.16,21372.84,21302.16,21349.86,1247456,11515345,2025-02,8
2025-02-19 11:45:00,21347.05,21347.64,21313.64,21314.83,899981,11188697,2025-02,8
2025-02-19 11:50:00,21325.91,21339.38,21325.91,21337.24,518156,11957347,2025-02,8
2025-02-19 11:55:00,21337.86,21338.7,21320.83,21324.39,487936,11337857,2025-02,8
2025-02-19 12:00:00,21315.32,21326.78,21314.18,21316.55,300318,11744018,2025-02,8
2025-02-19 12:05:00,21317.4,21377.61,21317.4,21376.88,1521496,11618799,2025-02,8
2025-02-19 12:10:00,21379.8,21380.53,21326.73,21341.27,1033094,11316545,2025-02,8
2025-02-19 12:15:00,21340.25,21352.41,21327.19,21349.39,388391,12386349,2025-02,8
2025-02-19 12:20:00,21349.72,21363.51,21349.72,21360.29,492130,12251300,2025-02,8
2025-02-19 12:25:00,21358.06,21383.69,21358.06,21382.45,792586,12348884,2025-02,8
2025-02-19 12:30:00,21390.37,21405.17,21378.22,21391.75,301863,12227110,2025-02,8
2025-02-19 12:35:00,21386.58,21394.49,21386.58,21393.26,399800,12581092,2025-02,8
2025-02-19 12:40:00,21398.53,21399.38,21387.35,21389.35,428403,12060538,2025-02,8
2025-02-19 12:45:00,21385.06,21390.93,21370.73,21390.31,373944,13160175,2025-02,8
2025-02-19 12:50:00,21395.85,21402.13,21383.76,21386.74,397631,11372534,2025-02,8
2025-02-19 12:55:00,21383.21,21411.07,21382.49,21397.89,518062,11292794,2025-02,8
2025-02-19 13:00:00,21395.75,21409.13,21384.59,21388.21,404693,10904325,2025-02,8
2025-02-19 13:05:00,21393.43,21412.52,21376.69,21398.55,409600,11059497,2025-02,8
2025-02-19 13:10:00,21395.4,21405.17,21376.29,21397.29,259606,11919287,2025-02,8
2025-02-19 13:15:00,21396.65,21428.58,21396.65,21419.61,696311,12041414,2025-02,8
2025-02-19 13:20:00,21416.98,21427.61,21383.92,21415.35,268609,12783640,2025-02,8
2025-02-19 13:25:00,21419.43,21420.17,21383.33,21384.26,945437,12018756,2025-02,8
2025-02-19 13:30:00,21385.23,21424.12,21385.23,21411.1,786746,13138821,2025-02,8
2025-02-19 13:35:00,21405.61,21406.24,21370.37,21387.44,644004,12355230,2025-02,8
2025-02-19 13:40:00,21389.16,21402.98,21366.61,21375.43,536207,12517112,2025-02,8
2025-02-19 13:45:00,21376.18,21380.53,21362.13,21365.77,508963,12739512,2025-02,8
2025-02-19 13:50:00,21370.68,21397.16,21370.68,21394.02,850529,11963610,2025-02,8
2025-02-19 13:55:00,21390.76,21391.5,21319.14,21348.72,1211784,13223588,2025-02,8
2025-02-19 14:00:00,21350.28,21422.68,21350.28,21421.45,1776265,12442706,2025-02,8
2025-02-19 14:05:00,21419.44,21450.93,21419.44,21446.42,826666,13215630,2025-02,8
2025-02-19 14:10:00,21443.02,21459.2,21443.02,21454.42,376091,12830360,2025-02,8
2025-02-19 14:15:00,21450.54,21462.18,21438.91,21451.84,278832,12543747,2025-02,8
2025-02-19 14:20:00,21445.35,21457.74,21444.59,21455.63,400062,11982272,2025-02,8
2025-02-19 14:25:00,21459.37,21481.42,21459.37,21469.83,512973,12150594,2025-02,8
2025-02-19 14:30:00,21464.91,21506.53,21464.91,21483.48,573742,12408738,2025-02,8
2025-02-19 14:35:00,21484.03,21513.34,21483.91,21494.34,535397,11504198,2025-02,8
2025-02-19 14:40:00,21489.45,21503.17,21485.13,21494.66,314957,10828979,2025-02,8
2025-02-19 14:45:00,21497.14,21497.82,21490.7,21491.44,365436,11958173,2025-02,8
2025-02-19 14:50:00,21488.37,21498.17,21472.85,21489.24,349433,11997950,2025-02,8
2025-02-19 14:55:00,21493.51,21494.32,21476.57,21489.45,376514,12515988,2025-02,8
2025-02-19 15:00:00,21488.41,21530.79,21488.41,21507.84,828307,13022956,2025-02,8
2025-02-19 15:05:00,21511.74,21535.07,21511.74,21522.46,600480,12191642,2025-02,8
2025-02-19 15:10:00,21514.58,21515.26,21444.52,21461.73,1796944,11470592,2025-02,8
2025-02-19 15:15:00,21464.56,21490.73,21462.28,21476.82,706229,12205260,2025-02,8
2025-02-19 15:20:00,21477.92,21489.88,21477.58,21481.45,439637,12298138,2025-02,8
2025-02-19 15:25:00,21475.98,21487.97,21474.0,21481.72,331396,12063627,2025-02,8
2025-02-19 15:30:00,21482.52,21490.32,21473.23,21475.14,536807,11643294,2025-02,8
2025-02-20 09:15:00,21478.99,21503.03,21478.99,21494.92,938607,13516372,2025-02,7
2025-02-20 09:20:00,21498.33,21528.67,21495.71,21515.39,854206,12786559,2025-02,7
2025-02-20 09:25:00,21506.94,21507.47,21473.63,21492.81,749425,12686634,2025-02,7
2025-02-20 09:30:00,21502.02,21513.73,21502.02,21509.7,543743,11193497,2025-02,7
2025-02-20 09:35:00,21502.19,21502.78,21471.49,21484.16,822168,11547681,2025-02,7
2025-02-20 09:40:00,21488.39,21489.05,21453.49,21458.55,1025490,11357380,2025-02,7
2025-02-20 09:45:00,21457.87,21469.61,21426.32,21447.2,625640,12121761,2025-02,7
2025-02-20 09:50:00,21448.94,21477.18,21448.94,21464.66,733425,13022367,2025-02,7
2025-02-20 09:55:00,21467.32,21498.35,21467.32,21485.73,762964,12178419,2025-02,7
2025-02-20 10:00:00,21486.56,21503.28,21486.2,21496.52,531617,12100096,2025-02,7
