timestamp,open,high,low,close,volume,open_interest,contract_month,days_to_expiry,close_adjusted
2025-03-31 15:15:00,21525.62,21527.89,21486.32,21496.71,1091363,11262558,2025-04,24,22201.524577802193
2025-03-31 15:20:00,21494.46,21496.67,21476.96,21478.83,749146,10919380,2025-04,24,22183.05834462274
2025-03-31 15:25:00,21480.07,21509.85,21480.07,21504.35,1084731,11478478,2025-04,24,22209.41507117418
2025-03-31 15:30:00,21507.54,21547.87,21507.54,21528.28,844873,10878599,2025-04,24,22234.129666251596
2025-04-01 09:15:00,21520.61,21528.42,21510.25,21522.62,358297,10604880,2025-04,23,22228.28409131895
2025-04-01 09:20:00,21520.67,21529.69,21512.26,21526.65,463367,10101734,2025-04,23,22232.446223293962
2025-04-01 09:25:00,21523.91,21526.08,21515.9,21521.9,476513,10461861,2025-04,23,22227.540484613743
2025-04-01 09:30:00,21517.14,21550.49,21517.14,21545.57,1023233,11159433,2025-04,23,22251.986555047617
2025-04-01 09:35:00,21549.32,21556.4,21543.53,21545.83,413403,11242508,2025-04,23,22252.255079691167
2025-04-01 09:40:00,21541.78,21559.43,21541.78,21549.04,422648,9621897,2025-04,23,22255.570326251902
2025-04-01 09:45:00,21546.22,21589.24,21546.22,21570.05,846588,10403429,2025-04,23,22277.269183024855
2025-04-01 09:50:00,21567.55,21569.69,21548.17,21554.49,659569,10948187,2025-04,23,22261.19901589553
2025-04-01 09:55:00,21552.95,21599.36,21552.95,21586.28,1020046,10801834,2025-04,23,22294.031317504865
2025-04-01 10:00:00,21582.97,21585.16,21539.97,21555.34,1014950,10288896,2025-04,23,22262.076884922517
2025-04-01 10:05:00,21552.01,21589.22,21552.01,21586.42,1079918,11509247,2025-04,23,22294.175907697543
2025-04-01 10:10:00,21590.12,21592.24,21572.58,21580.02,450378,11178977,2025-04,23,22287.566070317873
2025-04-01 10:15:00,21581.72,21589.91,21563.44,21575.72,375333,11873236,2025-04,23,22283.1250858284
2025-04-01 10:20:00,21576.29,21578.42,21529.09,21535.62,1132241,10512180,2025-04,23,22241.710323496405
2025-04-01 10:25:00,21532.52,21546.7,21516.75,21524.85,473969,9862139,2025-04,23,22230.587206530934
2025-04-01 10:30:00,21526.7,21528.89,21486.25,21505.16,742335,10776090,2025-04,23,22210.25162871754
2025-04-01 10:35:00,21498.96,21501.06,21479.87,21488.93,538020,11777052,2025-04,23,22193.48949423753
2025-04-01 10:40:00,21486.45,21511.38,21466.13,21485.31,312688,10801206,2025-04,23,22189.750804969655
2025-04-01 10:45:00,21485.06,21508.37,21485.06,21506.66,681864,11022236,2025-04,23,22211.800809353404
2025-04-01 10:50:00,21505.89,21517.72,21505.89,21515.13,346800,10958629,2025-04,23,22220.548516010553
2025-04-01 10:55:00,21511.04,21533.13,21504.38,21518.55,387017,9998955,2025-04,23,22224.08064786032
2025-04-01 11:00:00,21514.84,21516.96,21483.59,21495.83,713489,10189413,2025-04,23,22200.615725162494
2025-04-01 11:05:00,21495.27,21497.4,21455.53,21478.3,630526,10399158,2025-04,23,22182.510967464732
2025-04-01 11:10:00,21473.67,21527.17,21473.67,21512.54,1040711,10553938,2025-04,23,22217.873597445978
2025-04-01 11:15:00,21515.0,21517.14,21498.04,21499.78,588764,11228304,2025-04,23,22204.695234170253
2025-04-01 11:20:00,21500.93,21547.15,21500.93,21536.62,1016530,10289508,2025-04,23,22242.74311058698
2025-04-01 11:25:00,21532.61,21535.77,21523.17,21531.65,364265,9389126,2025-04,23,22237.610158746833
2025-04-01 11:30:00,21528.28,21533.67,21514.82,21530.63,253767,10236053,2025-04,23,22236.556715914452
2025-04-01 11:35:00,21526.6,21561.09,21526.6,21551.88,726904,10454911,2025-04,23,22258.503441589135
2025-04-01 11:40:00,21556.56,21585.37,21556.56,21582.28,825906,11418293,2025-04,23,22289.900169142566
2025-04-01 11:45:00,21582.27,21600.8,21574.85,21577.44,298570,10263006,2025-04,23,22284.901479624186
2025-04-01 11:50:00,21574.9,21577.0,21552.19,21568.23,419783,8926916,2025-04,23,22275.389510520003
2025-04-01 11:55:00,21568.19,21577.87,21563.38,21567.63,271750,10190366,2025-04,23,22274.76983826567
2025-04-01 12:00:00,21563.64,21580.53,21559.64,21575.24,393344,10707781,2025-04,23,22282.62934802493
2025-04-01 12:05:00,21574.67,21610.43,21574.67,21592.6,616803,9446576,2025-04,23,22300.558531917286
2025-04-01 12:10:00,21590.08,21594.59,21582.87,21592.3,254174,11011961,2025-04,23,22300.248695790116
2025-04-01 12:15:00,21595.78,21606.51,21583.63,21605.77,499331,10943210,2025-04,23,22314.160337900143
2025-04-01 12:20:00,21603.09,21642.69,21603.09,21635.98,907382,10708414,2025-04,23,22345.360835906366
2025-04-01 12:25:00,21634.54,21652.4,21634.54,21645.71,414896,10967386,2025-04,23,22355.409854297643
2025-04-01 12:30:00,21639.52,21661.92,21638.74,21650.37,382712,10450369,2025-04,23,22360.222642139717
2025-04-01 12:35:00,21648.4,21650.54,21617.01,21620.28,869102,10345450,2025-04,23,22329.146078584356
2025-04-01 12:40:00,21617.1,21619.23,21560.54,21566.65,1381532,10364083,2025-04,23,22273.757706916902
2025-04-01 12:45:00,21568.33,21579.64,21568.33,21575.74,438657,10527295,2025-04,23,22283.145741570217
2025-04-01 12:50:00,21574.47,21576.57,21570.09,21572.44,291439,11777050,2025-04,23,22279.737544171312
2025-04-01 12:55:00,21572.42,21594.48,21555.05,21563.42,477126,10294621,2025-04,23,22270.421804614354
2025-04-01 13:00:00,21564.9,21584.53,21559.43,21570.01,359552,11107685,2025-04,23,22277.227871541225
2025-04-01 13:05:00,21573.23,21581.74,21554.07,21569.52,273289,10179522,2025-04,23,22276.72180586685
2025-04-01 13:10:00,21564.22,21604.84,21564.22,21590.22,715175,10687950,2025-04,23,22298.10049864172
2025-04-01 13:15:00,21593.57,21605.04,21584.22,21598.47,288858,10660987,2025-04,23,22306.620992138956
2025-04-01 13:20:00,21595.41,21597.59,21568.42,21578.11,552152,8882439,2025-04,23,22285.593446974883
2025-04-01 13:25:00,21570.92,21613.48,21570.92,21593.26,658831,10762939,2025-04,23,22301.240171397065
2025-04-01 13:30:00,21597.64,21619.84,21567.79,21593.37,338637,10320328,2025-04,23,22301.353777977023
2025-04-01 13:35:00,21596.14,21613.81,21596.14,21605.04,467107,9767408,2025-04,23,22313.406403324017
2025-04-01 13:40:00,21600.75,21607.71,21583.91,21593.24,441246,10820170,2025-04,23,22301.219515655255
2025-04-01 13:45:00,21591.04,21593.11,21573.93,21578.66,508881,11270578,2025-04,23,22286.161479874692
2025-04-01 13:50:00,21575.92,21599.12,21564.06,21579.67,286544,10707945,2025-04,23,22287.20459483617
2025-04-01 13:55:00,21585.94,21601.94,21581.01,21583.44,257774,11251953,2025-04,23,22291.098202167635
2025-04-01 14:00:00,21579.2,21604.01,21575.63,21590.21,434021,11844083,2025-04,23,22298.090170770814
2025-04-01 14:05:00,21588.13,21594.16,21571.47,21587.17,350580,10672380,2025-04,23,22294.950498015467
2025-04-01 14:10:00,21587.4,21589.53,21541.78,21555.0,934358,10820752,2025-04,23,22261.72573731172
2025-04-01 14:15:00,21558.82,21561.07,21529.71,21550.59,427768,10871820,2025-04,23,22257.171146242294
2025-04-01 14:20:00,21548.25,21570.91,21548.25,21564.32,580008,11147200,2025-04,23,22271.35131299587
2025-04-01 14:25:00,21560.16,21573.81,21553.95,21555.98,378279,10315568,2025-04,23,22262.737868660486
2025-04-01 14:30:00,21553.68,21570.96,21539.53,21551.8,359207,11262761,2025-04,23,22258.420818621882
2025-04-01 14:35:00,21551.36,21578.43,21551.36,21572.56,669562,11270556,2025-04,23,22279.861478622195
2025-04-01 14:40:00,21568.03,21579.97,21544.49,21557.7,570955,10881157,2025-04,23,22264.51426245627
2025-04-01 14:45:00,21557.28,21559.46,21508.46,21529.12,950822,11497364,2025-04,23,22234.997207407676
2025-04-01 14:50:00,21528.88,21531.65,21524.63,21527.76,354636,11269212,2025-04,23,22233.592616964495
2025-04-01 14:55:00,21518.93,21524.17,21505.55,21514.63,514342,10121288,2025-04,23,22220.03212246527
2025-04-01 15:00:00,21515.56,21517.77,21482.66,21499.74,757163,10717152,2025-04,23,22204.653922686633
2025-04-01 15:05:00,21495.13,21497.26,21473.73,21493.75,388290,11145490,2025-04,23,22198.4675280141
2025-04-01 15:10:00,21489.93,21511.79,21485.28,21499.45,558481,11270145,2025-04,23,22204.354414430363
2025-04-01 15:15:00,21500.89,21511.91,21491.79,21501.54,317942,9330621,2025-04,23,22206.512939449665
2025-04-01 15:20:00,21504.74,21533.57,21486.07,21507.67,475559,10642549,2025-04,23,22212.84392431487
2025-04-01 15:25:00,21508.54,21579.02,21508.54,21544.63,1218245,11363403,2025-04,23,22251.015735182475
2025-04-01 15:30:00,21541.53,21543.68,21534.14,21535.16,505479,11253269,2025-04,23,22241.23524143474
2025-04-02 09:15:00,21531.82,21552.54,21525.35,21537.07,474290,9977391,2025-04,22,22243.207864777738
2025-04-02 09:20:00,21539.87,21554.64,21523.36,21531.31,582167,10300956,2025-04,22,22237.259011136037
2025-04-02 09:25:00,21524.68,21528.87,21497.26,21511.22,745907,11022513,2025-04,22,22216.510318486417
2025-04-02 09:30:00,21509.0,21511.04,21498.47,21501.11,609477,10739196,2025-04,22,22206.06884100072
2025-04-02 09:35:00,21500.46,21502.52,21479.21,21493.08,544606,10676023,2025-04,22,22197.775560663416
2025-04-02 09:40:00,21487.39,21521.09,21486.88,21499.72,478639,10821606,2025-04,22,22204.63326694482
2025-04-02 09:45:00,21497.09,21544.57,21497.09,21543.75,1384292,10670441,2025-04,22,22250.10688254277
2025-04-02 09:50:00,21540.45,21554.04,21518.81,21529.63,644615,10619794,2025-04,22,22235.523928823866
2025-04-02 09:55:00,21526.69,21528.7,21501.5,21518.48,481617,11119259,2025-04,22,22224.008352763976
2025-04-02 10:00:00,21516.55,21533.7,21499.06,21515.25,301191,11229333,2025-04,22,22220.67245046143
2025-04-02 10:05:00,21515.91,21543.41,21514.79,21527.53,445942,10843391,2025-04,22,22233.355075933665
2025-04-02 10:10:00,21518.68,21535.98,21518.68,21528.15,379042,11503651,2025-04,22,22233.995403929828
2025-04-02 10:15:00,21527.76,21559.57,21525.22,21556.51,791506,10486139,2025-04,22,22263.28524581849
2025-04-02 10:20:00,21558.07,21560.17,21491.03,21510.3,1286848,10842647,2025-04,22,22215.560154363087
2025-04-02 10:25:00,21511.65,21513.77,21459.1,21459.99,1366213,10690731,2025-04,22,22163.600635836334
2025-04-02 10:30:00,21457.6,21459.64,21427.22,21446.09,499788,10007751,2025-04,22,22149.244895277363
2025-04-02 10:35:00,21452.5,21480.96,21452.5,21475.37,790683,11102445,2025-04,22,22179.48490128935
2025-04-02 10:40:00,21471.29,21473.26,21430.45,21432.92,1017025,11419926,2025-04,22,22135.643089294506
2025-04-02 10:45:00,21434.65,21436.78,21351.61,21368.04,1766970,11254622,2025-04,22,22068.635862858104
2025-04-02 10:50:00,21361.39,21381.56,21361.39,21378.49,570273,10940104,2025-04,22,22079.4284879546
2025-04-02 10:55:00,21380.56,21389.49,21380.56,21386.34,384468,9975163,2025-04,22,22087.5358666156
2025-04-02 11:00:00,21378.71,21380.77,21354.37,21360.55,808700,11171344,2025-04,22,22060.90028754971
2025-04-02 11:05:00,21360.86,21362.99,21330.62,21339.41,755189,11790797,2025-04,22,22039.06716845498
2025-04-02 11:10:00,21335.37,21337.34,21300.61,21311.49,744950,10740408,2025-04,22,22010.231752886168
2025-04-02 11:15:00,21315.71,21321.47,21315.71,21320.73,309498,10864218,2025-04,22,22019.774705603064
2025-04-02 11:20:00,21312.54,21314.45,21291.14,21298.1,552762,11485789,2025-04,22,21996.40273374339
2025-04-02 11:25:00,21296.26,21323.82,21296.26,21313.37,489762,10850479,2025-04,22,22012.173392616445
2025-04-02 11:30:00,21313.76,21315.83,21249.74,21252.61,1586535,10704112,2025-04,22,21949.4212489932
2025-04-02 11:35:00,21251.0,21253.09,21203.05,21233.07,691225,10800209,2025-04,22,21929.240589243396
2025-04-02 11:40:00,21226.25,21228.19,21199.32,21201.54,824553,11228691,2025-04,22,21896.676812277616
2025-04-02 11:45:00,21196.99,21205.53,21174.77,21194.5,378919,11298930,2025-04,22,21889.40599115998
2025-04-02 11:50:00,21203.3,21205.41,21174.99,21188.89,513136,9649201,2025-04,22,21883.612055581856
2025-04-02 11:55:00,21185.6,21220.96,21182.59,21204.72,638386,11165105,2025-04,22,21899.961075225638
2025-04-02 12:00:00,21199.35,21201.27,21141.47,21159.29,1139753,10884706,2025-04,22,21853.041557700883
2025-04-02 12:05:00,21165.5,21170.78,21150.25,21163.27,275828,10373415,2025-04,22,21857.152050321365
2025-04-02 12:10:00,21159.4,21196.25,21159.4,21175.3,520408,11572729,2025-04,22,21869.576479020965
2025-04-02 12:15:00,21178.11,21237.75,21178.11,21219.59,1126267,11153320,2025-04,22,21915.31861926247
2025-04-02 12:20:00,21213.65,21215.66,21199.33,21205.69,485593,10093745,2025-04,22,21900.96287870349
2025-04-02 12:25:00,21203.04,21223.28,21196.88,21213.42,409325,11199310,2025-04,22,21908.946322913627
2025-04-02 12:30:00,21212.52,21214.53,21168.98,21174.4,1090434,11431809,2025-04,22,21868.64697063945
2025-04-02 12:35:00,21176.02,21178.14,21105.31,21124.24,1420699,10382507,2025-04,22,21816.842370176284
2025-04-02 12:40:00,21125.93,21145.01,21125.93,21143.34,697596,10916639,2025-04,22,21836.56860360624
2025-04-02 12:45:00,21145.64,21160.72,21121.99,21142.92,250134,10755344,2025-04,22,21836.134833028198
2025-04-02 12:50:00,21140.29,21171.64,21140.29,21168.89,833733,10808921,2025-04,22,21862.956313770388
2025-04-02 12:55:00,21163.86,21165.9,21122.27,21137.42,931331,10627791,2025-04,22,21830.454504030036
2025-04-02 13:00:00,21133.27,21158.2,21133.27,21147.53,516840,10561282,2025-04,22,21840.895981515736
2025-04-02 13:05:00,21152.25,21202.06,21152.25,21193.95,1177865,11134880,2025-04,22,21888.837958260163
2025-04-02 13:10:00,21188.11,21203.79,21183.78,21201.64,470137,10861376,2025-04,22,21896.780090986664
2025-04-02 13:15:00,21202.25,21207.42,21200.7,21206.38,391552,11217744,2025-04,22,21901.67550179599
2025-04-02 13:20:00,21208.64,21218.61,21208.19,21208.97,256952,11380182,2025-04,22,21904.35042036058
2025-04-02 13:25:00,21205.13,21207.16,21160.52,21175.99,970308,11669053,2025-04,22,21870.28910211346
2025-04-02 13:30:00,21175.82,21222.94,21175.82,21208.77,901267,10389537,2025-04,22,21904.143862942463
2025-04-02 13:35:00,21205.16,21207.24,21184.85,21194.08,546283,11506376,2025-04,22,21888.972220581934
2025-04-02 13:40:00,21187.26,21209.28,21187.26,21201.74,495478,11048968,2025-04,22,21896.883369695726
2025-04-02 13:45:00,21201.65,21203.74,21159.53,21171.93,983130,10900631,2025-04,22,21866.095986525735
2025-04-02 13:50:00,21162.01,21163.88,21122.08,21138.25,822837,10977004,2025-04,22,21831.311717315213
2025-04-02 13:55:00,21142.15,21186.77,21142.15,21177.07,962119,10728580,2025-04,22,21871.40451217128
2025-04-02 14:00:00,21176.51,21178.49,21165.47,21166.91,423727,9937153,2025-04,22,21860.91139533105
2025-04-02 14:05:00,21165.3,21199.26,21165.3,21198.37,966806,11247654,2025-04,22,21893.40287720049
2025-04-02 14:10:00,21198.66,21213.83,21187.78,21197.15,288687,11114561,2025-04,22,21892.14287694999
2025-04-02 14:15:00,21201.7,21203.81,21152.64,21161.94,1140972,10967923,2025-04,22,21855.7784434909
2025-04-02 14:20:00,21156.78,21184.9,21156.78,21180.66,713053,10007018,2025-04,22,21875.11221782644
2025-04-02 14:25:00,21181.75,21183.8,21165.51,21167.08,556247,10894869,2025-04,22,21861.086969136457
2025-04-02 14:30:00,21165.93,21186.31,21165.93,21184.14,617611,11043209,2025-04,22,21878.706316901636
2025-04-02 14:35:00,21179.62,21193.64,21179.62,21182.42,279744,11804444,2025-04,22,21876.929923105843
2025-04-02 14:40:00,21185.01,21187.12,21128.69,21153.05,1027236,11007441,2025-04,22,21846.596966255704
2025-04-02 14:45:00,21154.27,21161.32,21147.0,21153.59,363322,9857922,2025-04,22,21847.154671284618
2025-04-02 14:50:00,21145.36,21210.72,21145.36,21194.37,1414240,11079493,2025-04,22,21889.2717288382
2025-04-02 14:55:00,21198.74,21218.37,21195.31,21215.25,570911,11435012,2025-04,22,21910.836323289375
2025-04-02 15:00:00,21205.56,21213.47,21198.3,21204.98,324860,10622243,2025-04,22,21900.229599869184
2025-04-02 15:05:00,21210.66,21240.7,21210.66,21233.32,904300,9967396,2025-04,22,21929.498786016033
2025-04-02 15:10:00,21232.99,21254.63,21224.58,21240.02,434910,11812334,2025-04,22,21936.41845952288
2025-04-02 15:15:00,21231.2,21253.65,21231.2,21238.3,438462,10865600,2025-04,22,21934.64206572709
2025-04-02 15:20:00,21238.35,21240.38,21208.18,21220.85,926508,10510185,2025-04,22,21916.619930996592
2025-04-02 15:25:00,21220.27,21230.11,21214.98,21225.74,461589,11231046,2025-04,22,21921.670259869505
2025-04-02 15:30:00,21231.07,21256.13,21231.07,21248.64,906801,10296474,2025-04,22,21945.321084243624
2025-04-03 09:15:00,21247.28,21249.25,21224.12,21227.84,797585,10388892,2025-04,21,21923.839112759702
2025-04-03 09:20:00,21223.74,21262.24,21223.74,21253.36,1139180,10692589,2025-04,21,21950.195839311127
2025-04-03 09:25:00,21252.51,21275.71,21237.25,21252.91,371292,11030448,2025-04,21,21949.731085120373
2025-04-03 09:30:00,21251.65,21253.53,21216.91,21234.16,804851,10568568,2025-04,21,21930.366327172113
2025-04-03 09:35:00,21230.69,21269.79,21230.69,21253.13,859289,11205011,2025-04,21,21949.958298280308
2025-04-03 09:40:00,21252.77,21254.67,21242.76,21249.71,455316,11276646,2025-04,21,21946.42616643054
2025-04-03 09:45:00,21253.04,21271.88,21250.62,21269.41,688606,10885632,2025-04,21,21966.772072114836
2025-04-03 09:50:00,21268.95,21270.92,21255.63,21261.55,431336,10791981,2025-04,21,21958.654365582926
2025-04-03 09:55:00,21259.76,21282.56,21255.27,21260.45,306549,11361505,2025-04,21,21957.518299783307
2025-04-03 10:00:00,21255.5,21305.82,21255.5,21266.63,497851,11224586,2025-04,21,21963.900924003046
2025-04-03 10:05:00,21263.34,21291.64,21257.44,21270.72,397714,10316235,2025-04,21,21968.12502320349
2025-04-03 10:10:00,21276.16,21278.14,21233.69,21239.17,1096985,11566078,2025-04,21,21935.540590495893
2025-04-03 10:15:00,21240.61,21242.61,21203.58,21217.74,761108,11320176,2025-04,21,21913.40796314491
2025-04-03 10:20:00,21212.33,21248.27,21212.33,21235.17,681751,10607330,2025-04,21,21931.409442133594
2025-04-03 10:25:00,21234.62,21245.69,21224.0,21233.75,312322,10004981,2025-04,21,21929.942884464992
2025-04-03 10:30:00,21232.82,21238.39,21204.3,21221.28,478498,11057897,2025-04,21,21917.064029445533
2025-04-03 10:35:00,21219.91,21221.85,21186.22,21195.49,830901,11024224,2025-04,21,21890.428450379644
2025-04-03 10:40:00,21195.82,21197.71,21163.59,21172.06,727087,11044068,2025-04,21,21866.23024884751
2025-04-03 10:45:00,21174.43,21176.38,21128.1,21132.56,1157788,11652340,2025-04,21,21825.43515876986
2025-04-03 10:50:00,21134.16,21136.08,21120.57,21129.3,296310,10884163,2025-04,21,21822.068272854583
2025-04-03 10:55:00,21128.83,21130.79,21108.44,21118.37,522285,11110648,2025-04,21,21810.77990995461
2025-04-03 11:00:00,21118.95,21120.93,21093.76,21098.7,685112,11206635,2025-04,21,21790.464987883035
2025-04-03 11:05:00,21096.83,21107.31,21089.81,21095.11,278523,10657514,2025-04,21,21786.75728222788
2025-04-03 11:10:00,21098.04,21123.35,21091.78,21104.29,411725,11323776,2025-04,21,21796.238267719342
2025-04-03 11:15:00,21101.56,21157.64,21101.56,21143.26,1147782,11641592,2025-04,21,21836.48598063899
2025-04-03 11:20:00,21149.35,21151.38,21108.61,21116.13,946407,10674226,2025-04,21,21808.466466871727
2025-04-03 11:25:00,21112.65,21146.03,21112.65,21141.08,807900,9904854,2025-04,21,21834.23450478154
2025-04-03 11:30:00,21137.48,21178.3,21137.48,21160.77,724820,10467930,2025-04,21,21854.570082594935
2025-04-03 11:35:00,21153.92,21155.8,21138.97,21141.3,625818,10935734,2025-04,21,21834.461717941467
2025-04-03 11:40:00,21141.41,21158.2,21133.73,21147.96,350710,10041719,2025-04,21,21841.340079964684
2025-04-03 11:45:00,21141.82,21154.13,21112.37,21135.38,459547,10615667,2025-04,21,21828.34761836527
2025-04-03 11:50:00,21138.09,21152.27,21137.77,21142.63,336888,10917350,2025-04,21,21835.83532477193
2025-04-03 11:55:00,21138.71,21180.63,21138.71,21168.19,913734,11249722,2025-04,21,21862.23336280699
2025-04-03 12:00:00,21170.39,21191.29,21170.39,21183.22,529534,11436141,2025-04,21,21877.756152778315
2025-04-03 12:05:00,21186.64,21212.79,21186.64,21196.86,482393,11091697,2025-04,21,21891.84336869373
2025-04-03 12:10:00,21197.76,21199.78,21175.19,21190.18,438659,10806830,2025-04,21,21884.9443509287
2025-04-03 12:15:00,21186.41,21188.36,21149.65,21158.38,893928,10680150,2025-04,21,21852.101721448464
2025-04-03 12:20:00,21153.02,21157.71,21149.9,21152.76,342002,10870112,2025-04,21,21846.297457999437
2025-04-03 12:25:00,21145.86,21183.5,21145.86,21176.03,781852,11336964,2025-04,21,21870.33041359708
2025-04-03 12:30:00,21172.1,21174.0,21142.59,21145.32,934776,11189369,2025-04,21,21838.613522045573
2025-04-03 12:35:00,21139.99,21141.82,21117.04,21120.15,741198,10915782,2025-04,21,21812.61827097584
2025-04-03 12:40:00,21123.73,21129.42,21116.6,21125.77,312417,11619255,2025-04,21,21818.422534424863
2025-04-03 12:45:00,21126.71,21128.77,21108.45,21110.51,693999,10721255,2025-04,21,21802.662203422708
2025-04-03 12:50:00,21103.14,21105.07,21088.61,21089.79,610082,11493842,2025-04,21,21781.262854906025
2025-04-03 12:55:00,21087.96,21090.3,21074.36,21081.59,440761,10660264,2025-04,21,21772.794000763322
2025-04-03 13:00:00,21078.69,21080.5,21045.25,21049.13,857002,10295381,2025-04,21,21739.269731803302
2025-04-03 13:05:00,21054.17,21056.18,21018.57,21035.17,696143,10940951,2025-04,21,21724.852024018903
2025-04-03 13:10:00,21034.41,21054.88,21033.88,21050.5,579008,9915780,2025-04,21,21740.684650117397
2025-04-03 13:15:00,21047.46,21049.39,21018.67,21020.4,849013,10739851,2025-04,21,21709.59775869113
2025-04-03 13:20:00,21022.98,21024.93,20967.4,20986.77,1001058,11339288,2025-04,21,21674.86512883514
2025-04-03 13:25:00,20983.11,20984.99,20968.22,20970.22,555493,11331081,2025-04,21,21657.77250248615
2025-04-03 13:30:00,20965.77,20991.81,20964.92,20987.26,604956,11629643,2025-04,21,21675.371194509524
2025-04-03 13:35:00,20992.09,21011.47,20983.19,20989.04,341102,10516297,2025-04,21,21677.20955553075
2025-04-03 13:40:00,20984.7,20986.59,20972.42,20973.07,460515,10317731,2025-04,21,21660.71594569429
2025-04-03 13:45:00,20977.79,20980.43,20977.29,20978.7,272715,11257127,2025-04,21,21666.530537014216
2025-04-03 13:50:00,20978.18,20980.21,20936.51,20944.9,1000136,10494127,2025-04,21,21631.62233335283
2025-04-03 13:55:00,20941.22,20954.84,20941.22,20952.1,479154,11018048,2025-04,21,21639.05840040496
2025-04-03 14:00:00,20945.55,20966.0,20945.55,20958.95,425739,10341186,2025-04,21,21646.13299197539
2025-04-03 14:05:00,20950.79,20961.44,20937.37,20948.47,428956,10652389,2025-04,21,21635.30938326618
2025-04-03 14:10:00,20952.99,20990.98,20952.99,20972.05,690001,10631005,2025-04,21,21659.6625028619
2025-04-03 14:15:00,20972.6,20974.51,20940.99,20948.61,749342,10892551,2025-04,21,21635.45397345886
2025-04-03 14:20:00,20945.74,20986.43,20945.74,20971.49,770400,10837737,2025-04,21,21659.08414209118
2025-04-03 14:25:00,20969.94,20984.87,20965.55,20974.09,332147,11020886,2025-04,21,21661.769388526667
2025-04-03 14:30:00,20975.75,20980.72,20956.41,20969.0,410953,11021863,2025-04,21,21656.512502235655
2025-04-03 14:35:00,20971.83,20973.77,20961.57,20969.07,270316,11157750,2025-04,21,21656.584797331994
2025-04-03 14:40:00,20966.6,20973.76,20954.65,20966.16,313429,10715037,2025-04,21,21653.579386898426
2025-04-03 14:45:00,20969.0,21000.26,20969.0,20990.85,808157,11165674,2025-04,21,21679.07890016468
2025-04-03 14:50:00,20991.67,20993.58,20962.85,20968.22,777296,11461949,2025-04,21,21655.706928305008
2025-04-03 14:55:00,20966.01,20967.91,20938.7,20953.32,656864,10265992,2025-04,21,21640.318400655462
2025-04-03 15:00:00,20950.34,20988.61,20950.34,20971.62,818744,10357294,2025-04,21,21659.218404412957
2025-04-03 15:05:00,20969.62,20989.3,20954.57,20961.75,612748,11284666,2025-04,21,21649.024795829
2025-04-03 15:10:00,20958.41,21007.13,20958.41,20979.87,793166,11330351,2025-04,21,21667.738897910185
2025-04-03 15:15:00,20976.0,21027.29,20976.0,21009.03,1253206,10722169,2025-04,21,21697.854969471304
2025-04-03 15:20:00,21016.37,21018.32,20980.75,21006.64,554101,11228730,2025-04,21,21695.38660832484
2025-04-03 15:25:00,21008.83,21044.6,21008.83,21021.56,722624,10691313,2025-04,21,21710.795791716202
2025-04-03 15:30:00,21020.32,21022.37,20985.89,21000.71,989186,10888650,2025-04,21,21689.262180877737
2025-04-04 09:15:00,20989.79,21016.74,20989.79,21007.22,774157,10988075,2025-04,20,21695.985624837373
2025-04-04 09:20:00,21008.77,21034.87,20992.79,21013.13,444413,11065696,2025-04,20,21702.089396542662
2025-04-04 09:25:00,21007.84,21045.63,21007.84,21023.87,590031,11763841,2025-04,20,21713.181529895417
2025-04-04 09:30:00,21022.64,21024.47,20991.01,21010.21,664850,12363741,2025-04,20,21699.073658238183
2025-04-04 09:35:00,21011.84,21013.62,20971.35,20976.31,1190367,10247952,2025-04,20,21664.062175867748
2025-04-04 09:40:00,20976.33,20991.45,20973.99,20985.41,582073,10688138,2025-04,20,21673.460538391962
2025-04-04 09:45:00,20981.65,20983.48,20943.44,20946.62,1377260,10618222,2025-04,20,21633.398727148622
2025-04-04 09:50:00,20948.55,20951.93,20939.24,20942.14,459065,11758331,2025-04,20,21628.771840982845
2025-04-04 09:55:00,20939.02,20969.08,20939.02,20959.69,772180,11654351,2025-04,20,21646.897254422413
2025-04-04 10:00:00,20958.98,20967.8,20958.98,20963.75,375104,11490013,2025-04,20,21651.090370010144
2025-04-04 10:05:00,20963.78,21005.86,20963.78,21004.72,1209390,10783420,2025-04,20,21693.403657110935
2025-04-04 10:10:00,21003.53,21033.58,21003.53,21028.01,783137,11116953,2025-04,20,21717.45726845039
2025-04-04 10:15:00,21020.57,21022.42,21010.34,21012.89,583871,10126445,2025-04,20,21701.84152764092
2025-04-04 10:20:00,21009.3,21031.8,20989.41,21010.48,273301,11401772,2025-04,20,21699.352510752644
2025-04-04 10:25:00,21014.06,21020.67,20997.86,21013.01,274069,11215113,2025-04,20,21701.965462091794
2025-04-04 10:30:00,21008.29,21010.07,20972.88,20979.59,944203,10745257,2025-04,20,21667.449717524833
2025-04-04 10:35:00,20981.04,20982.82,20949.71,20960.0,679834,11429205,2025-04,20,21647.217418420496
2025-04-04 10:40:00,20954.33,20960.83,20936.0,20947.69,506187,10889907,2025-04,20,21634.50380933553
2025-04-04 10:45:00,20944.42,20946.23,20903.28,20907.96,1167421,9982783,2025-04,20,21593.47117822705
2025-04-04 10:50:00,20906.06,20925.9,20900.03,20908.22,276176,11702853,2025-04,20,21593.739702870596
2025-04-04 10:55:00,20905.94,20910.36,20901.32,20903.61,362063,11953414,2025-04,20,21588.978554383048
