timestamp,strike,option_type,ltp,iv,volume,open_interest,expiry,days_to_expiry,moneyness,strike_offset
2025-03-18 10:35:00,21600,CE,348.52,17.41,30679,257443,2025-03-27,9,ITM,-2
2025-03-18 10:35:00,21600,PE,242.04,18.03,21377,326788,2025-03-27,9,OTM,-2
2025-03-18 10:35:00,21650,CE,263.62,14.71,64235,346808,2025-03-27,9,ITM,-1
2025-03-18 10:35:00,21650,PE,240.16,17.77,56850,427799,2025-03-27,9,OTM,-1
2025-03-18 10:35:00,21700,CE,215.95,14.78,61400,333867,2025-03-27,9,ATM,0
2025-03-18 10:35:00,21700,PE,197.83,14.53,55247,528633,2025-03-27,9,ATM,0
2025-03-18 10:35:00,21750,CE,196.34,14.47,32767,481709,2025-03-27,9,OTM,1
2025-03-18 10:35:00,21750,PE,264.44,16.89,50670,297505,2025-03-27,9,ITM,1
2025-03-18 10:35:00,21800,CE,215.94,16.02,18678,332178,2025-03-27,9,OTM,2
2025-03-18 10:35:00,21800,PE,339.13,18.84,43374,292487,2025-03-27,9,ITM,2
2025-03-18 11:35:00,21550,CE,417.97,23.96,22071,326095,2025-03-27,9,ITM,-2
2025-03-18 11:35:00,21550,PE,298.58,22.26,24186,218837,2025-03-27,9,OTM,-2
2025-03-18 11:35:00,21600,CE,267.74,16.38,37308,364355,2025-03-27,9,ITM,-1
2025-03-18 11:35:00,21600,PE,229.29,16.97,33315,369359,2025-03-27,9,OTM,-1
2025-03-18 11:35:00,21650,CE,188.66,13.88,78317,571974,2025-03-27,9,ATM,0
2025-03-18 11:35:00,21650,PE,179.48,12.95,61562,614714,2025-03-27,9,ATM,0
2025-03-18 11:35:00,21700,CE,228.41,16.92,73730,439428,2025-03-27,9,OTM,1
2025-03-18 11:35:00,21700,PE,342.79,21.44,41458,353127,2025-03-27,9,ITM,1
2025-03-18 11:35:00,21750,CE,221.67,16.54,19723,347836,2025-03-27,9,OTM,2
2025-03-18 11:35:00,21750,PE,349.19,18.33,19064,264474,2025-03-27,9,ITM,2
2025-03-18 12:35:00,21600,CE,397.58,20.55,24658,260333,2025-03-27,9,ITM,-2
2025-03-18 12:35:00,21600,PE,243.51,18.15,53361,216034,2025-03-27,9,OTM,-2
2025-03-18 12:35:00,21650,CE,303.46,17.15,44614,341038,2025-03-27,9,ITM,-1
2025-03-18 12:35:00,21650,PE,224.75,16.64,38625,442305,2025-03-27,9,OTM,-1
2025-03-18 12:35:00,21700,CE,257.73,17.34,52388,583163,2025-03-27,9,ATM,0
2025-03-18 12:35:00,21700,PE,223.41,16.42,50412,627024,2025-03-27,9,ATM,0
2025-03-18 12:35:00,21750,CE,240.04,17.66,69948,444139,2025-03-27,9,OTM,1
2025-03-18 12:35:00,21750,PE,233.15,15.08,44847,511380,2025-03-27,9,ITM,1
2025-03-18 12:35:00,21800,CE,250.54,18.56,23448,332804,2025-03-27,9,OTM,2
2025-03-18 12:35:00,21800,PE,338.42,19.28,23790,223659,2025-03-27,9,ITM,2
2025-03-18 13:35:00,21600,CE,327.21,18.2,26911,268269,2025-03-27,9,ITM,-2
2025-03-18 13:35:00,21600,PE,254.11,18.87,25085,266740,2025-03-27,9,OTM,-2
2025-03-18 13:35:00,21650,CE,223.21,14.09,48350,448628,2025-03-27,9,ITM,-1
2025-03-18 13:35:00,21650,PE,241.83,17.84,36663,470073,2025-03-27,9,OTM,-1
2025-03-18 13:35:00,21700,CE,175.05,12.89,69723,458882,2025-03-27,9,ATM,0
2025-03-18 13:35:00,21700,PE,191.15,12.76,109909,493211,2025-03-27,9,ATM,0
2025-03-18 13:35:00,21750,CE,236.73,17.55,49599,418142,2025-03-27,9,OTM,1
2025-03-18 13:35:00,21750,PE,270.08,14.99,40475,253096,2025-03-27,9,ITM,1
2025-03-18 13:35:00,21800,CE,231.06,17.25,21309,382139,2025-03-27,9,OTM,2
2025-03-18 13:35:00,21800,PE,362.23,18.24,27392,311013,2025-03-27,9,ITM,2
2025-03-18 14:35:00,21650,CE,383.23,20.62,31228,354563,2025-03-27,9,ITM,-2
2025-03-18 14:35:00,21650,PE,244.19,18.13,25906,204739,2025-03-27,9,OTM,-2
2025-03-18 14:35:00,21700,CE,263.28,15.32,47580,352340,2025-03-27,9,ITM,-1
2025-03-18 14:35:00,21700,PE,225.62,16.64,98834,433222,2025-03-27,9,OTM,-1
2025-03-18 14:35:00,21750,CE,195.13,13.89,51419,339472,2025-03-27,9,ATM,0
2025-03-18 14:35:00,21750,PE,174.84,12.8,74853,462529,2025-03-27,9,ATM,0
2025-03-18 14:35:00,21800,CE,237.75,17.51,31639,263794,2025-03-27,9,OTM,1
2025-03-18 14:35:00,21800,PE,258.19,15.73,126488,297903,2025-03-27,9,ITM,1
2025-03-18 14:35:00,21850,CE,226.28,16.78,21135,332705,2025-03-27,9,OTM,2
2025-03-18 14:35:00,21850,PE,342.4,18.38,18777,335870,2025-03-27,9,ITM,2
2025-03-19 09:15:00,21650,CE,319.72,16.92,19297,248781,2025-03-27,8,ITM,-2
2025-03-19 09:15:00,21650,PE,249.52,19.65,28611,311661,2025-03-27,8,OTM,-2
2025-03-19 09:15:00,21700,CE,305.97,19.64,75043,423202,2025-03-27,8,ITM,-1
2025-03-19 09:15:00,21700,PE,172.84,13.52,31630,469522,2025-03-27,8,OTM,-1
2025-03-19 09:15:00,21750,CE,209.81,15.92,86714,498157,2025-03-27,8,ATM,0
2025-03-19 09:15:00,21750,PE,197.46,15.34,65965,442146,2025-03-27,8,ATM,0
2025-03-19 09:15:00,21800,CE,185.93,14.52,39864,408598,2025-03-27,8,OTM,1
2025-03-19 09:15:00,21800,PE,248.95,15.92,31990,228343,2025-03-27,8,ITM,1
2025-03-19 09:15:00,21850,CE,238.68,18.77,20945,215525,2025-03-27,8,OTM,2
2025-03-19 09:15:00,21850,PE,357.13,20.61,18514,202044,2025-03-27,8,ITM,2
2025-03-19 10:15:00,21800,CE,375.71,23.44,22309,202666,2025-03-27,8,ITM,-2
2025-03-19 10:15:00,21800,PE,274.88,21.44,23763,281010,2025-03-27,8,OTM,-2
2025-03-19 10:15:00,21850,CE,269.93,18.95,39614,367068,2025-03-27,8,ITM,-1
2025-03-19 10:15:00,21850,PE,194.97,15.1,61831,369315,2025-03-27,8,OTM,-1
2025-03-19 10:15:00,21900,CE,170.21,13.18,78356,480230,2025-03-27,8,ATM,0
2025-03-19 10:15:00,21900,PE,220.45,15.16,53942,690832,2025-03-27,8,ATM,0
2025-03-19 10:15:00,21950,CE,253.0,19.73,31555,428859,2025-03-27,8,OTM,1
2025-03-19 10:15:00,21950,PE,279.6,15.98,54976,376318,2025-03-27,8,ITM,1
2025-03-19 10:15:00,22000,CE,249.19,19.57,42512,321857,2025-03-27,8,OTM,2
2025-03-19 10:15:00,22000,PE,389.39,20.78,20187,217999,2025-03-27,8,ITM,2
2025-03-19 11:15:00,21850,CE,335.12,18.77,45958,235882,2025-03-27,8,ITM,-2
2025-03-19 11:15:00,21850,PE,256.85,20.02,28492,322527,2025-03-27,8,OTM,-2
2025-03-19 11:15:00,21900,CE,222.59,13.8,37082,338769,2025-03-27,8,ITM,-1
2025-03-19 11:15:00,21900,PE,216.5,16.76,43450,351676,2025-03-27,8,OTM,-1
2025-03-19 11:15:00,21950,CE,214.25,16.5,79065,425637,2025-03-27,8,ATM,0
2025-03-19 11:15:00,21950,PE,205.6,15.4,89261,392028,2025-03-27,8,ATM,0
2025-03-19 11:15:00,22000,CE,220.06,17.06,30843,314930,2025-03-27,8,OTM,1
2025-03-19 11:15:00,22000,PE,329.32,21.22,33780,217914,2025-03-27,8,ITM,1
2025-03-19 11:15:00,22050,CE,267.67,20.9,23802,258738,2025-03-27,8,OTM,2
2025-03-19 11:15:00,22050,PE,365.91,20.32,24098,360123,2025-03-27,8,ITM,2
2025-03-19 12:15:00,21750,CE,345.72,19.16,37189,259298,2025-03-27,8,ITM,-2
2025-03-19 12:15:00,21750,PE,246.83,19.34,18761,343015,2025-03-27,8,OTM,-2
2025-03-19 12:15:00,21800,CE,257.78,16.08,33728,275087,2025-03-27,8,ITM,-1
2025-03-19 12:15:00,21800,PE,210.29,16.37,38339,357920,2025-03-27,8,OTM,-1
2025-03-19 12:15:00,21850,CE,229.64,17.66,51753,522472,2025-03-27,8,ATM,0
2025-03-19 12:15:00,21850,PE,192.04,14.84,63375,579117,2025-03-27,8,ATM,0
2025-03-19 12:15:00,21900,CE,219.18,17.05,34906,413229,2025-03-27,8,OTM,1
2025-03-19 12:15:00,21900,PE,282.47,18.18,39245,462489,2025-03-27,8,ITM,1
2025-03-19 12:15:00,21950,CE,226.04,17.71,20674,321882,2025-03-27,8,OTM,2
2025-03-19 12:15:00,21950,PE,337.41,18.69,44743,287751,2025-03-27,8,ITM,2
2025-03-19 13:15:00,21800,CE,293.43,16.17,18832,192392,2025-03-27,8,ITM,-2
2025-03-19 13:15:00,21800,PE,248.58,19.41,29862,284853,2025-03-27,8,OTM,-2
2025-03-19 13:15:00,21850,CE,236.18,15.49,47242,451447,2025-03-27,8,ITM,-1
2025-03-19 13:15:00,21850,PE,216.51,16.79,31469,385054,2025-03-27,8,OTM,-1
2025-03-19 13:15:00,21900,CE,201.12,15.55,105331,517248,2025-03-27,8,ATM,0
2025-03-19 13:15:00,21900,PE,211.69,15.31,62568,553203,2025-03-27,8,ATM,0
2025-03-19 13:15:00,21950,CE,236.08,18.37,47067,361261,2025-03-27,8,OTM,1
2025-03-19 13:15:00,21950,PE,316.26,19.66,58030,452601,2025-03-27,8,ITM,1
2025-03-19 13:15:00,22000,CE,225.58,17.68,25243,238095,2025-03-27,8,OTM,2
2025-03-19 13:15:00,22000,PE,332.95,17.19,24707,195421,2025-03-27,8,ITM,2
2025-03-19 14:15:00,21750,CE,283.24,14.43,25960,365883,2025-03-27,8,ITM,-2
2025-03-19 14:15:00,21750,PE,262.35,20.55,22636,193074,2025-03-27,8,OTM,-2
2025-03-19 14:15:00,21800,CE,280.98,18.05,84715,408389,2025-03-27,8,ITM,-1
2025-03-19 14:15:00,21800,PE,229.58,17.86,32799,287812,2025-03-27,8,OTM,-1
2025-03-19 14:15:00,21850,CE,185.33,14.33,53386,346152,2025-03-27,8,ATM,0
2025-03-19 14:15:00,21850,PE,214.19,16.48,53219,324773,2025-03-27,8,ATM,0
2025-03-19 14:15:00,21900,CE,185.72,14.45,37348,478312,2025-03-27,8,OTM,1
2025-03-19 14:15:00,21900,PE,264.1,16.59,48902,434756,2025-03-27,8,ITM,1
2025-03-19 14:15:00,21950,CE,247.3,19.38,28323,293465,2025-03-27,8,OTM,2
2025-03-19 14:15:00,21950,PE,366.14,20.78,20536,222824,2025-03-27,8,ITM,2
2025-03-19 15:15:00,21650,CE,332.77,19.18,41811,231609,2025-03-27,8,ITM,-2
2025-03-19 15:15:00,21650,PE,216.95,17.06,26081,212957,2025-03-27,8,OTM,-2
2025-03-19 15:15:00,21700,CE,266.66,17.79,40149,304073,2025-03-27,8,ITM,-1
2025-03-19 15:15:00,21700,PE,214.99,16.79,32114,275266,2025-03-27,8,OTM,-1
2025-03-19 15:15:00,21750,CE,177.15,13.78,85249,525700,2025-03-27,8,ATM,0
2025-03-19 15:15:00,21750,PE,195.66,14.36,52040,518073,2025-03-27,8,ATM,0
2025-03-19 15:15:00,21800,CE,199.91,15.66,36356,341977,2025-03-27,8,OTM,1
2025-03-19 15:15:00,21800,PE,291.86,18.07,32392,292860,2025-03-27,8,ITM,1
2025-03-19 15:15:00,21850,CE,236.77,18.68,30852,271944,2025-03-27,8,OTM,2
2025-03-19 15:15:00,21850,PE,347.78,18.67,24693,366344,2025-03-27,8,ITM,2
2025-03-20 09:55:00,21700,CE,336.75,20.8,28166,321643,2025-03-27,7,ITM,-2
2025-03-20 09:55:00,21700,PE,230.88,19.36,26520,226753,2025-03-27,7,OTM,-2
2025-03-20 09:55:00,21750,CE,219.69,15.07,71648,342944,2025-03-27,7,ITM,-1
2025-03-20 09:55:00,21750,PE,198.12,16.5,35452,476908,2025-03-27,7,OTM,-1
2025-03-20 09:55:00,21800,CE,169.42,14.06,87503,243350,2025-03-27,7,ATM,0
2025-03-20 09:55:00,21800,PE,193.96,15.16,75236,473403,2025-03-27,7,ATM,0
2025-03-20 09:55:00,21850,CE,228.72,19.11,77813,441855,2025-03-27,7,OTM,1
2025-03-20 09:55:00,21850,PE,271.4,17.56,38939,470351,2025-03-27,7,ITM,1
2025-03-20 09:55:00,21900,CE,226.92,19.09,28116,298844,2025-03-27,7,OTM,2
2025-03-20 09:55:00,21900,PE,329.31,18.35,29522,341776,2025-03-27,7,ITM,2
2025-03-20 10:55:00,21650,CE,382.49,21.74,19861,193405,2025-03-27,7,ITM,-2
2025-03-20 10:55:00,21650,PE,220.14,18.57,19729,282769,2025-03-27,7,OTM,-2
2025-03-20 10:55:00,21700,CE,282.2,17.38,40950,463748,2025-03-27,7,ITM,-1
2025-03-20 10:55:00,21700,PE,195.93,16.41,36448,428448,2025-03-27,7,OTM,-1
2025-03-20 10:55:00,21750,CE,226.9,16.82,55785,511596,2025-03-27,7,ATM,0
2025-03-20 10:55:00,21750,PE,198.92,16.55,161742,406308,2025-03-27,7,ATM,0
2025-03-20 10:55:00,21800,CE,216.08,17.98,61911,502895,2025-03-27,7,OTM,1
2025-03-20 10:55:00,21800,PE,264.38,19.89,34484,305851,2025-03-27,7,ITM,1
2025-03-20 10:55:00,21850,CE,261.61,21.91,26992,234073,2025-03-27,7,OTM,2
2025-03-20 10:55:00,21850,PE,301.12,18.92,24586,277704,2025-03-27,7,ITM,2
2025-03-20 11:55:00,21600,CE,289.42,16.71,35963,296109,2025-03-27,7,ITM,-2
2025-03-20 11:55:00,21600,PE,204.43,17.23,27494,196157,2025-03-27,7,OTM,-2
2025-03-20 11:55:00,21650,CE,272.38,19.36,31421,288345,2025-03-27,7,ITM,-1
2025-03-20 11:55:00,21650,PE,227.49,19.04,39048,263624,2025-03-27,7,OTM,-1
2025-03-20 11:55:00,21700,CE,183.42,15.28,65833,648640,2025-03-27,7,ATM,0
2025-03-20 11:55:00,21700,PE,182.79,14.49,62143,411857,2025-03-27,7,ATM,0
2025-03-20 11:55:00,21750,CE,210.73,17.68,43727,377435,2025-03-27,7,OTM,1
2025-03-20 11:55:00,21750,PE,214.02,13.02,33645,414728,2025-03-27,7,ITM,1
2025-03-20 11:55:00,21800,CE,237.76,20.09,33771,230259,2025-03-27,7,OTM,2
2025-03-20 11:55:00,21800,PE,316.99,17.58,22792,303881,2025-03-27,7,ITM,2
2025-03-20 12:55:00,21700,CE,347.84,19.7,41001,290319,2025-03-27,7,ITM,-2
2025-03-20 12:55:00,21700,PE,249.59,20.98,24420,182480,2025-03-27,7,OTM,-2
2025-03-20 12:55:00,21750,CE,287.56,18.71,34182,435801,2025-03-27,7,ITM,-1
2025-03-20 12:55:00,21750,PE,203.2,16.96,34213,422112,2025-03-27,7,OTM,-1
2025-03-20 12:55:00,21800,CE,181.7,13.95,54704,457191,2025-03-27,7,ATM,0
2025-03-20 12:55:00,21800,PE,184.42,15.29,64418,520276,2025-03-27,7,ATM,0
2025-03-20 12:55:00,21850,CE,188.99,15.72,34493,369952,2025-03-27,7,OTM,1
2025-03-20 12:55:00,21850,PE,253.51,18.05,38988,335239,2025-03-27,7,ITM,1
2025-03-20 12:55:00,21900,CE,198.36,16.61,19039,264216,2025-03-27,7,OTM,2
2025-03-20 12:55:00,21900,PE,302.59,18.09,24624,240560,2025-03-27,7,ITM,2
2025-03-20 13:55:00,21750,CE,326.5,17.57,34104,315901,2025-03-27,7,ITM,-2
2025-03-20 13:55:00,21750,PE,237.37,19.91,25183,327067,2025-03-27,7,OTM,-2
2025-03-20 13:55:00,21800,CE,274.39,17.27,38934,289103,2025-03-27,7,ITM,-1
2025-03-20 13:55:00,21800,PE,222.24,18.52,45007,301929,2025-03-27,7,OTM,-1
2025-03-20 13:55:00,21850,CE,195.19,14.74,57982,382200,2025-03-27,7,ATM,0
2025-03-20 13:55:00,21850,PE,162.56,13.45,62854,421946,2025-03-27,7,ATM,0
2025-03-20 13:55:00,21900,CE,201.13,16.68,67195,349156,2025-03-27,7,OTM,1
2025-03-20 13:55:00,21900,PE,225.48,15.97,37996,303990,2025-03-27,7,ITM,1
2025-03-20 13:55:00,21950,CE,244.28,20.4,51423,201261,2025-03-27,7,OTM,2
2025-03-20 13:55:00,21950,PE,340.06,21.47,19179,281498,2025-03-27,7,ITM,2
2025-03-20 14:55:00,21750,CE,299.67,15.99,21836,243989,2025-03-27,7,ITM,-2
2025-03-20 14:55:00,21750,PE,229.35,19.23,22595,339921,2025-03-27,7,OTM,-2
2025-03-20 14:55:00,21800,CE,253.82,16.23,64224,356484,2025-03-27,7,ITM,-1
2025-03-20 14:55:00,21800,PE,227.41,18.93,43616,250130,2025-03-27,7,OTM,-1
2025-03-20 14:55:00,21850,CE,215.47,17.08,59330,480324,2025-03-27,7,ATM,0
2025-03-20 14:55:00,21850,PE,150.33,12.43,96173,513049,2025-03-27,7,ATM,0
2025-03-20 14:55:00,21900,CE,173.77,14.43,30515,470091,2025-03-27,7,OTM,1
2025-03-20 14:55:00,21900,PE,274.63,19.4,44365,432103,2025-03-27,7,ITM,1
2025-03-20 14:55:00,21950,CE,212.44,17.77,22943,181388,2025-03-27,7,OTM,2
2025-03-20 14:55:00,21950,PE,305.04,17.89,19073,295269,2025-03-27,7,ITM,2
2025-03-21 09:35:00,21800,CE,317.0,18.79,22787,354584,2025-03-27,6,ITM,-2
2025-03-21 09:35:00,21800,PE,208.35,18.82,19426,202076,2025-03-27,6,OTM,-2
2025-03-21 09:35:00,21850,CE,245.79,16.76,30629,297646,2025-03-27,6,ITM,-1
2025-03-21 09:35:00,21850,PE,196.8,17.66,36345,384953,2025-03-27,6,OTM,-1
2025-03-21 09:35:00,21900,CE,188.91,16.03,56471,524010,2025-03-27,6,ATM,0
2025-03-21 09:35:00,21900,PE,206.94,18.44,94025,621191,2025-03-27,6,ATM,0
2025-03-21 09:35:00,21950,CE,214.86,19.23,35243,407998,2025-03-27,6,OTM,1
2025-03-21 09:35:00,21950,PE,231.81,17.08,42700,513065,2025-03-27,6,ITM,1
2025-03-21 09:35:00,22000,CE,230.25,20.75,20801,305986,2025-03-27,6,OTM,2
2025-03-21 09:35:00,22000,PE,364.08,24.61,29943,317237,2025-03-27,6,ITM,2
2025-03-21 10:35:00,21800,CE,348.25,21.46,28160,312915,2025-03-27,6,ITM,-2
2025-03-21 10:35:00,21800,PE,211.41,19.1,40093,327676,2025-03-27,6,OTM,-2
2025-03-21 10:35:00,21850,CE,232.34,15.4,30985,336909,2025-03-27,6,ITM,-1
2025-03-21 10:35:00,21850,PE,200.75,18.01,46018,342038,2025-03-27,6,OTM,-1
2025-03-21 10:35:00,21900,CE,158.8,13.2,57390,433474,2025-03-27,6,ATM,0
2025-03-21 10:35:00,21900,PE,152.71,13.61,53612,548195,2025-03-27,6,ATM,0
2025-03-21 10:35:00,21950,CE,206.67,18.49,53102,393438,2025-03-27,6,OTM,1
2025-03-21 10:35:00,21950,PE,234.8,17.49,52462,414665,2025-03-27,6,ITM,1
2025-03-21 10:35:00,22000,CE,212.6,19.15,25571,331888,2025-03-27,6,OTM,2
2025-03-21 10:35:00,22000,PE,272.86,16.54,23584,299958,2025-03-27,6,ITM,2
2025-03-21 11:35:00,21900,CE,301.71,17.87,24380,276596,2025-03-27,6,ITM,-2
2025-03-21 11:35:00,21900,PE,239.41,21.52,18834,313448,2025-03-27,6,OTM,-2
2025-03-21 11:35:00,21950,CE,273.21,19.67,33432,391545,2025-03-27,6,ITM,-1
2025-03-21 11:35:00,21950,PE,178.76,15.96,38008,353185,2025-03-27,6,OTM,-1
2025-03-21 11:35:00,22000,CE,158.58,13.8,54971,368935,2025-03-27,6,ATM,0
2025-03-21 11:35:00,22000,PE,157.21,13.94,50366,348326,2025-03-27,6,ATM,0
2025-03-21 11:35:00,22050,CE,173.66,15.49,71677,336398,2025-03-27,6,OTM,1
2025-03-21 11:35:00,22050,PE,212.72,14.77,63444,250229,2025-03-27,6,ITM,1
2025-03-21 11:35:00,22100,CE,209.28,18.79,19856,219211,2025-03-27,6,OTM,2
2025-03-21 11:35:00,22100,PE,279.12,16.35,27696,258069,2025-03-27,6,ITM,2
2025-03-21 12:35:00,21900,CE,317.04,19.47,25286,241459,2025-03-27,6,ITM,-2
2025-03-21 12:35:00,21900,PE,177.01,15.9,43311,338365,2025-03-27,6,OTM,-2
2025-03-21 12:35:00,21950,CE,263.3,19.01,55035,382709,2025-03-27,6,ITM,-1
2025-03-21 12:35:00,21950,PE,175.74,15.68,40694,319192,2025-03-27,6,OTM,-1
2025-03-21 12:35:00,22000,CE,153.21,13.55,105793,627091,2025-03-27,6,ATM,0
2025-03-21 12:35:00,22000,PE,163.8,14.52,83472,488767,2025-03-27,6,ATM,0
2025-03-21 12:35:00,22050,CE,165.8,14.79,38882,446172,2025-03-27,6,OTM,1
2025-03-21 12:35:00,22050,PE,264.71,19.19,34167,205896,2025-03-27,6,ITM,1
2025-03-21 12:35:00,22100,CE,216.58,19.46,26440,225807,2025-03-27,6,OTM,2
2025-03-21 12:35:00,22100,PE,330.24,20.71,31694,257355,2025-03-27,6,ITM,2
2025-03-21 13:35:00,21950,CE,301.14,19.43,19477,194445,2025-03-27,6,ITM,-2
2025-03-21 13:35:00,21950,PE,222.24,19.89,38918,261156,2025-03-27,6,OTM,-2
2025-03-21 13:35:00,22000,CE,206.92,15.37,77203,296681,2025-03-27,6,ITM,-1
2025-03-21 13:35:00,22000,PE,204.47,18.18,37743,372992,2025-03-27,6,OTM,-1
2025-03-21 13:35:00,22050,CE,188.54,16.72,57806,554822,2025-03-27,6,ATM,0
2025-03-21 13:35:00,22050,PE,182.91,14.81,63305,477455,2025-03-27,6,ATM,0
2025-03-21 13:35:00,22100,CE,183.28,16.37,54302,199310,2025-03-27,6,OTM,1
2025-03-21 13:35:00,22100,PE,261.53,17.47,32613,483641,2025-03-27,6,ITM,1
2025-03-21 13:35:00,22150,CE,228.74,20.56,24245,291660,2025-03-27,6,OTM,2
2025-03-21 13:35:00,22150,PE,315.81,17.97,27472,231170,2025-03-27,6,ITM,2
2025-03-21 14:35:00,21900,CE,274.54,17.4,29733,292728,2025-03-27,6,ITM,-2
2025-03-21 14:35:00,21900,PE,211.66,18.98,52573,256988,2025-03-27,6,OTM,-2
2025-03-21 14:35:00,21950,CE,222.18,17.07,36446,325746,2025-03-27,6,ITM,-1
2025-03-21 14:35:00,21950,PE,210.6,18.76,39526,364688,2025-03-27,6,OTM,-1
2025-03-21 14:35:00,22000,CE,183.1,16.29,77353,568602,2025-03-27,6,ATM,0
2025-03-21 14:35:00,22000,PE,194.77,15.59,53655,378456,2025-03-27,6,ATM,0
2025-03-21 14:35:00,22050,CE,167.88,15.03,43452,221701,2025-03-27,6,OTM,1
2025-03-21 14:35:00,22050,PE,240.28,15.29,65484,239579,2025-03-27,6,ITM,1
2025-03-21 14:35:00,22100,CE,183.14,16.51,30083,214268,2025-03-27,6,OTM,2
2025-03-21 14:35:00,22100,PE,334.19,19.36,18652,145053,2025-03-27,6,ITM,2
2025-03-24 09:15:00,21850,CE,263.75,20.62,46653,246841,2025-03-27,3,ITM,-2
2025-03-24 09:15:00,21850,PE,153.91,19.61,19342,276225,2025-03-27,3,OTM,-2
2025-03-24 09:15:00,21900,CE,191.22,17.63,32173,410546,2025-03-27,3,ITM,-1
2025-03-24 09:15:00,21900,PE,147.89,18.71,74819,469905,2025-03-27,3,OTM,-1
2025-03-24 09:15:00,21950,CE,112.78,13.94,55298,387223,2025-03-27,3,ATM,0
2025-03-24 09:15:00,21950,PE,127.67,16.04,131031,457189,2025-03-27,3,ATM,0
2025-03-24 09:15:00,22000,CE,133.78,16.92,31875,463334,2025-03-27,3,OTM,1
2025-03-24 09:15:00,22000,PE,195.23,18.6,39255,365732,2025-03-27,3,ITM,1
2025-03-24 09:15:00,22050,CE,167.06,21.27,50277,195976,2025-03-27,3,OTM,2
2025-03-24 09:15:00,22050,PE,265.15,21.26,24220,410487,2025-03-27,3,ITM,2
2025-03-24 10:15:00,21850,CE,240.65,15.86,50859,178777,2025-03-27,3,ITM,-2
2025-03-24 10:15:00,21850,PE,146.24,18.65,19573,175753,2025-03-27,3,OTM,-2
2025-03-24 10:15:00,21900,CE,172.72,13.48,40372,344025,2025-03-27,3,ITM,-1
2025-03-24 10:15:00,21900,PE,146.97,18.62,44527,358349,2025-03-27,3,OTM,-1
2025-03-24 10:15:00,21950,CE,115.13,12.43,51368,353978,2025-03-27,3,ATM,0
2025-03-24 10:15:00,21950,PE,123.97,15.6,61582,472472,2025-03-27,3,ATM,0
2025-03-24 10:15:00,22000,CE,150.67,19.0,35910,374849,2025-03-27,3,OTM,1
2025-03-24 10:15:00,22000,PE,177.31,18.11,36072,273040,2025-03-27,3,ITM,1
2025-03-24 10:15:00,22050,CE,151.23,19.2,21130,347125,2025-03-27,3,OTM,2
2025-03-24 10:15:00,22050,PE,231.02,18.71,19630,271259,2025-03-27,3,ITM,2
2025-03-24 11:15:00,21900,CE,274.92,20.89,32279,246883,2025-03-27,3,ITM,-2
2025-03-24 11:15:00,21900,PE,164.88,20.97,25978,260537,2025-03-27,3,OTM,-2
2025-03-24 11:15:00,21950,CE,200.83,17.71,36594,424385,2025-03-27,3,ITM,-1
2025-03-24 11:15:00,21950,PE,149.07,18.83,44326,448704,2025-03-27,3,OTM,-1
2025-03-24 11:15:00,22000,CE,121.36,13.89,65369,424317,2025-03-27,3,ATM,0
2025-03-24 11:15:00,22000,PE,133.03,16.69,163276,578066,2025-03-27,3,ATM,0
2025-03-24 11:15:00,22050,CE,138.57,17.45,33859,245440,2025-03-27,3,OTM,1
2025-03-24 11:15:00,22050,PE,169.46,16.39,77859,445032,2025-03-27,3,ITM,1
2025-03-24 11:15:00,22100,CE,164.16,20.82,19019,322024,2025-03-27,3,OTM,2
2025-03-24 11:15:00,22100,PE,231.05,17.97,19115,279821,2025-03-27,3,ITM,2
2025-03-24 12:15:00,21950,CE,228.12,15.29,23089,253040,2025-03-27,3,ITM,-2
2025-03-24 12:15:00,21950,PE,148.0,18.78,42683,285589,2025-03-27,3,OTM,-2
2025-03-24 12:15:00,22000,CE,164.12,13.42,30638,365063,2025-03-27,3,ITM,-1
2025-03-24 12:15:00,22000,PE,111.51,14.05,41874,394853,2025-03-27,3,OTM,-1
2025-03-24 12:15:00,22050,CE,111.53,13.01,92671,540363,2025-03-27,3,ATM,0
2025-03-24 12:15:00,22050,PE,141.03,17.65,72634,490963,2025-03-27,3,ATM,0
2025-03-24 12:15:00,22100,CE,153.55,19.31,36326,389490,2025-03-27,3,OTM,1
2025-03-24 12:15:00,22100,PE,164.42,15.34,47359,418181,2025-03-27,3,ITM,1
2025-03-24 12:15:00,22150,CE,175.37,22.2,19293,273462,2025-03-27,3,OTM,2
2025-03-24 12:15:00,22150,PE,225.17,16.81,40703,268352,2025-03-27,3,ITM,2
2025-03-24 13:15:00,22100,CE,200.43,12.87,26717,271688,2025-03-27,3,ITM,-2
2025-03-24 13:15:00,22100,PE,159.3,20.05,30170,270841,2025-03-27,3,OTM,-2
2025-03-24 13:15:00,22150,CE,183.85,16.96,45992,447863,2025-03-27,3,ITM,-1
2025-03-24 13:15:00,22150,PE,156.81,19.61,48116,471673,2025-03-27,3,OTM,-1
2025-03-24 13:15:00,22200,CE,121.61,15.11,56541,354266,2025-03-27,3,ATM,0
2025-03-24 13:15:00,22200,PE,126.34,15.47,69036,439884,2025-03-27,3,ATM,0
2025-03-24 13:15:00,22250,CE,137.6,17.21,33945,351781,2025-03-27,3,OTM,1
2025-03-24 13:15:00,22250,PE,169.37,14.71,47552,380311,2025-03-27,3,ITM,1
